model,threshold_strategy,threshold,fs_accuracy,test_accuracy,test_balanced_accuracy,confusion_matrix
"mlp(128,)",sweep,0.98147906665802,0.5991935483870968,0.741439205955335,0.7286482334869432,"[[971, 114], [407, 523]]"
hgb_lr0.06_leaf31,sweep,0.9546571933709406,0.5854838709677419,0.741439205955335,0.7284178187403993,"[[974, 111], [410, 520]]"
hgb_lr0.04_leaf15,sweep,0.3022533410143037,0.6119354838709677,0.7409429280397022,0.758294930875576,"[[578, 507], [15, 915]]"
gb_lr0.08_d2,sweep,0.34144765705271785,0.6061290322580645,0.7409429280397022,0.7570660522273426,"[[594, 491], [31, 899]]"
ada600,sweep,0.5007352000430503,0.6038709677419355,0.7409429280397022,0.7443164362519201,"[[760, 325], [197, 733]]"
ada600,sweep,0.5009736759649966,0.6080645161290322,0.7409429280397022,0.7416282642089094,"[[795, 290], [232, 698]]"
nusvc03,sweep,0.999996263809316,0.6191935483870967,0.7409429280397022,0.7314132104454685,"[[928, 157], [365, 565]]"
hgb_lr0.04_leaf31,sweep,0.9122067881784797,0.58,0.7409429280397022,0.7287250384024577,"[[963, 122], [400, 530]]"
"mlp(64, 32)",sweep,0.9993713778495789,0.589516129032258,0.7409429280397022,0.7287250384024577,"[[963, 122], [400, 530]]"
hgb_lr0.02_leaf15,sweep,0.7910332642537468,0.567741935483871,0.7409429280397022,0.7284178187403993,"[[967, 118], [404, 526]]"
hgb_lr0.06_leaf63,sweep,0.9912380954864104,0.5832258064516129,0.7409429280397022,0.7279569892473118,"[[973, 112], [410, 520]]"
hgb_lr0.08_leaf63,sweep,0.9977710159055995,0.5843548387096774,0.7409429280397022,0.7279569892473118,"[[973, 112], [410, 520]]"
hgb_lr0.02_leaf63,sweep,0.9043871584352824,0.5729032258064516,0.7409429280397022,0.7275729646697389,"[[978, 107], [415, 515]]"
gb_lr0.03_d2,sweep,0.7795411191528033,0.5579032258064516,0.7409429280397022,0.7248847926267281,"[[1013, 72], [450, 480]]"
gb_lr0.05_d3,sweep,0.3363131911166033,0.6062903225806452,0.7404466501240695,0.7572964669738863,"[[584, 501], [22, 908]]"
ada300,sweep,0.49940958901636534,0.6075806451612903,0.7404466501240695,0.7555299539170507,"[[607, 478], [45, 885]]"
ada300,sweep,0.5029597933790523,0.5796774193548387,0.7404466501240695,0.7304915514592933,"[[933, 152], [371, 559]]"
"mlp(64, 32)",sweep,0.9993764605998993,0.589516129032258,0.7404466501240695,0.7281874039938556,"[[963, 122], [401, 529]]"
hgb_lr0.08_leaf15,sweep,0.9239637244313847,0.5812903225806452,0.7404466501240695,0.7267281105990784,"[[982, 103], [420, 510]]"
gb_lr0.03_d3,sweep,0.8008120943058111,0.5590322580645162,0.7404466501240695,0.7259600614439323,"[[992, 93], [430, 500]]"
gb_lr0.08_d3,sweep,0.8641680195250393,0.5566129032258065,0.7404466501240695,0.7259600614439323,"[[992, 93], [430, 500]]"
gb_lr0.03_d2,sweep,0.7767069264690921,0.5593548387096774,0.7404466501240695,0.7251920122887865,"[[1002, 83], [440, 490]]"
gb_lr0.08_d3,sweep,0.8714154021927658,0.5540322580645162,0.7404466501240695,0.7250384024577573,"[[1004, 81], [442, 488]]"
ada100,sweep,0.5086384389973091,0.5709677419354838,0.7404466501240695,0.7235023041474654,"[[1024, 61], [462, 468]]"
gb_lr0.08_d1,sweep,0.3561673088741601,0.5941935483870968,0.7399503722084367,0.7585253456221198,"[[561, 524], [0, 930]]"
"mlp(128,)",sweep,0.05416997379660607,0.5914516129032258,0.7399503722084367,0.758294930875576,"[[564, 521], [3, 927]]"
hgb_lr0.06_leaf63,sweep,0.054700087028864634,0.6079032258064516,0.7399503722084367,0.7580645161290323,"[[567, 518], [6, 924]]"
"mlp(64,)",sweep,0.0887860882461071,0.5974193548387097,0.7399503722084367,0.7580645161290323,"[[567, 518], [6, 924]]"
hgb_lr0.04_leaf31,sweep,0.2222602649940506,0.6072580645161291,0.7399503722084367,0.7572964669738863,"[[577, 508], [16, 914]]"
ada100,sweep,0.49795932123118897,0.5948387096774194,0.7399503722084367,0.7572964669738863,"[[577, 508], [16, 914]]"
hgb_lr0.08_leaf15,sweep,0.26079277059285516,0.6211290322580645,0.7399503722084367,0.7571428571428571,"[[579, 506], [18, 912]]"
hgb_lr0.04_leaf15,sweep,0.8324171725229175,0.5754838709677419,0.7399503722084367,0.728494623655914,"[[952, 133], [391, 539]]"
"mlp(64,)",sweep,0.9867955465555192,0.5974193548387097,0.7399503722084367,0.728494623655914,"[[952, 133], [391, 539]]"
hgb_lr0.06_leaf15,sweep,0.8900381901827852,0.5780645161290323,0.7399503722084367,0.7271121351766513,"[[970, 115], [409, 521]]"
hgb_lr0.06_leaf15,sweep,0.890403449439078,0.5779032258064516,0.7399503722084367,0.7269585253456221,"[[972, 113], [411, 519]]"
"mlp(128,)",sweep,0.9821993916988373,0.5990322580645161,0.7399503722084367,0.7269585253456221,"[[972, 113], [411, 519]]"
gb_lr0.03_d3,sweep,0.8010532581704226,0.5587096774193548,0.7399503722084367,0.7254224270353302,"[[992, 93], [431, 499]]"
gb_lr0.08_d3,sweep,0.8644977431775116,0.5562903225806451,0.7399503722084367,0.7254224270353302,"[[992, 93], [431, 499]]"
gb_lr0.03_d2,sweep,0.7790823960720779,0.5582258064516129,0.7399503722084367,0.723963133640553,"[[1011, 74], [450, 480]]"
gb_lr0.05_d1,sweep,0.7463968780951422,0.5746774193548387,0.7399503722084367,0.7216589861751153,"[[1041, 44], [480, 450]]"
"mlp(64,)",sweep,0.08830429930686949,0.5975806451612903,0.739454094292804,0.7576036866359447,"[[566, 519], [6, 924]]"
gb_lr0.03_d3,sweep,0.32398798393672734,0.5990322580645161,0.739454094292804,0.7568356374807987,"[[576, 509], [16, 914]]"
gb_lr0.05_d2,sweep,0.33044993065328504,0.6046774193548388,0.739454094292804,0.756221198156682,"[[584, 501], [24, 906]]"
ada300,sweep,0.5030341198038826,0.5780645161290323,0.739454094292804,0.7291858678955453,"[[936, 149], [376, 554]]"
hgb_lr0.02_leaf31,sweep,0.8352863196642096,0.5787096774193549,0.739454094292804,0.7268049155145929,"[[967, 118], [407, 523]]"
hgb_lr0.08_leaf15,sweep,0.9260463324193725,0.5814516129032258,0.739454094292804,0.7253456221198157,"[[986, 99], [426, 504]]"
hgb_lr0.08_leaf15,sweep,0.9281354591288862,0.5803225806451613,0.739454094292804,0.7249615975422427,"[[991, 94], [431, 499]]"
gb_lr0.05_d2,sweep,0.7893079619880196,0.5614516129032258,0.739454094292804,0.7241935483870967,"[[1001, 84], [441, 489]]"
gb_lr0.08_d3,sweep,0.8700958803001073,0.5538709677419354,0.739454094292804,0.7241935483870967,"[[1001, 84], [441, 489]]"
hgb_lr0.06_leaf31,sweep,0.13899061260825257,0.6083870967741936,0.7389578163771712,0.7570660522273425,"[[566, 519], [7, 923]]"
hgb_lr0.06_leaf31,sweep,0.13901136972061368,0.6083870967741936,0.7389578163771712,0.7570660522273425,"[[566, 519], [7, 923]]"
hgb_lr0.08_leaf63,sweep,0.024475643748554803,0.6112903225806452,0.7389578163771712,0.7570660522273425,"[[566, 519], [7, 923]]"
hgb_lr0.08_leaf63,sweep,0.024819077018823688,0.6112903225806452,0.7389578163771712,0.7570660522273425,"[[566, 519], [7, 923]]"
lda,sweep,0.2445895874261856,0.5980645161290322,0.7389578163771712,0.7570660522273425,"[[566, 519], [7, 923]]"
hgb_lr0.02_leaf63,sweep,0.21085031677230998,0.6096774193548387,0.7389578163771712,0.7569124423963134,"[[568, 517], [9, 921]]"
nusvc03,sweep,0.05067839561550569,0.6217741935483871,0.7389578163771712,0.7568356374807987,"[[569, 516], [10, 920]]"
hgb_lr0.06_leaf15,sweep,0.3104226563375194,0.6196774193548387,0.7389578163771712,0.7562980030721966,"[[576, 509], [17, 913]]"
ada600,sweep,0.5015605831580907,0.5961290322580645,0.7389578163771712,0.7327956989247312,"[[882, 203], [323, 607]]"
ada300,sweep,0.5029211479169078,0.5788709677419355,0.7389578163771712,0.7294162826420891,"[[926, 159], [367, 563]]"
hgb_lr0.02_leaf15,sweep,0.7934217259475075,0.5675806451612904,0.7389578163771712,0.7259600614439324,"[[971, 114], [412, 518]]"
gb_lr0.05_d3,sweep,0.819610942692579,0.5696774193548387,0.7389578163771712,0.7254224270353302,"[[978, 107], [419, 511]]"
hgb_lr0.08_leaf63,sweep,0.9980604039722935,0.5825806451612904,0.7389578163771712,0.7253456221198156,"[[979, 106], [420, 510]]"
lda,sweep,0.24417349693775184,0.5980645161290322,0.7384615384615385,0.756605222734255,"[[565, 520], [7, 923]]"
gb_lr0.03_d3,sweep,0.3202659861258963,0.5990322580645161,0.7384615384615385,0.7559907834101383,"[[573, 512], [15, 915]]"
hgb_lr0.04_leaf31,sweep,0.2211538672283061,0.6070967741935483,0.7384615384615385,0.7559139784946236,"[[574, 511], [16, 914]]"
hgb_lr0.06_leaf15,sweep,0.3050883680385648,0.6179032258064516,0.7384615384615385,0.7558371735791091,"[[575, 510], [17, 913]]"
gb_lr0.03_d2,sweep,0.3515909799351794,0.605,0.7384615384615385,0.7558371735791091,"[[575, 510], [17, 913]]"
hgb_lr0.02_leaf15,sweep,0.3513249134992215,0.6085483870967742,0.7384615384615385,0.7557603686635945,"[[576, 509], [18, 912]]"
gb_lr0.08_d2,sweep,0.3326648807613971,0.6037096774193549,0.7384615384615385,0.7548387096774194,"[[588, 497], [30, 900]]"
ada300,sweep,0.49938152734637364,0.6074193548387097,0.7384615384615385,0.7536866359447005,"[[603, 482], [45, 885]]"
ada600,sweep,0.5007094916876257,0.6029032258064516,0.7384615384615385,0.7421658986175115,"[[753, 332], [195, 735]]"
ada600,sweep,0.5015505472963718,0.5964516129032258,0.7384615384615385,0.7324884792626728,"[[879, 206], [321, 609]]"
lda,sweep,0.7386112085819244,0.6264516129032258,0.7384615384615385,0.7300307219662059,"[[911, 174], [353, 577]]"
"mlp(64,)",sweep,0.9861850973129273,0.599516129032258,0.7384615384615385,0.7271121351766513,"[[949, 136], [391, 539]]"
hgb_lr0.04_leaf63,sweep,0.9706097961437324,0.5788709677419355,0.7384615384615385,0.7254992319508449,"[[970, 115], [412, 518]]"
hgb_lr0.02_leaf31,sweep,0.8409930886790641,0.5735483870967742,0.7384615384615385,0.725268817204301,"[[973, 112], [415, 515]]"
gb_lr0.03_d3,sweep,0.8055101607226507,0.5593548387096774,0.7384615384615385,0.7231950844854071,"[[1000, 85], [442, 488]]"
gb_lr0.03_d1,sweep,0.7320544353850772,0.5680645161290323,0.7384615384615385,0.719431643625192,"[[1049, 36], [491, 439]]"
hgb_lr0.02_leaf31,sweep,0.2531482649778224,0.6037096774193549,0.7379652605459057,0.7560675883256529,"[[565, 520], [8, 922]]"
hgb_lr0.04_leaf15,sweep,0.29428570684530914,0.6104838709677419,0.7379652605459057,0.7556067588325652,"[[571, 514], [14, 916]]"
hgb_lr0.08_leaf15,sweep,0.2419952021889385,0.6206451612903225,0.7379652605459057,0.7556067588325652,"[[571, 514], [14, 916]]"
hgb_lr0.02_leaf15,sweep,0.3505516998245208,0.6080645161290322,0.7379652605459057,0.7552995391705069,"[[575, 510], [18, 912]]"
hgb_lr0.08_leaf15,sweep,0.2556920501517336,0.6204838709677419,0.7379652605459057,0.7552995391705069,"[[575, 510], [18, 912]]"
gb_lr0.03_d2,sweep,0.35333792761955957,0.6059677419354839,0.7379652605459057,0.7552995391705069,"[[575, 510], [18, 912]]"
gb_lr0.08_d3,sweep,0.31969809660541976,0.6074193548387097,0.7379652605459057,0.7552995391705069,"[[575, 510], [18, 912]]"
lda,sweep,0.7390423629283904,0.6261290322580645,0.7379652605459057,0.7294930875576038,"[[911, 174], [354, 576]]"
nusvc03,sweep,0.9999971934614362,0.6166129032258064,0.7379652605459057,0.7278801843317972,"[[932, 153], [375, 555]]"
ada300,sweep,0.5030704261940723,0.5775806451612904,0.7379652605459057,0.7272657450076805,"[[940, 145], [383, 547]]"
hgb_lr0.04_leaf63,sweep,0.9707118650338735,0.5785483870967741,0.7379652605459057,0.7249615975422428,"[[970, 115], [413, 517]]"
gb_lr0.08_d3,sweep,0.8761139232277008,0.5537096774193548,0.7379652605459057,0.7219662058371736,"[[1009, 76], [452, 478]]"
gb_lr0.08_d1,sweep,0.7581536196273793,0.5780645161290323,0.7379652605459057,0.719815668202765,"[[1037, 48], [480, 450]]"
"mlp(64, 32)",sweep,0.009308364564739172,0.5925806451612903,0.7374689826302729,0.7561443932411674,"[[557, 528], [1, 929]]"
hgb_lr0.04_leaf63,sweep,0.08165552941708543,0.6053225806451613,0.7374689826302729,0.7559139784946236,"[[560, 525], [4, 926]]"
ada100,sweep,0.49780593074422685,0.5925806451612903,0.7374689826302729,0.7551459293394778,"[[570, 515], [14, 916]]"
ada300,sweep,0.5028755973470613,0.5791935483870968,0.7374689826302729,0.7282642089093703,"[[920, 165], [364, 566]]"
nusvc03,sweep,0.9999969104210636,0.618225806451613,0.7374689826302729,0.7274961597542242,"[[930, 155], [374, 556]]"
hgb_lr0.04_leaf15,sweep,0.8386288584391607,0.5738709677419355,0.7374689826302729,0.7252688172043011,"[[959, 126], [403, 527]]"
hgb_lr0.04_leaf31,sweep,0.9166541697684983,0.5770967741935484,0.7374689826302729,0.7245007680491551,"[[969, 116], [413, 517]]"
hgb_lr0.06_leaf63,sweep,0.991867935686836,0.5814516129032258,0.7374689826302729,0.7240399385560676,"[[975, 110], [419, 511]]"
hgb_lr0.08_leaf63,sweep,0.9980946878069478,0.5824193548387097,0.7374689826302729,0.7237327188940093,"[[979, 106], [423, 507]]"
gb_lr0.05_d3,sweep,0.821590290331393,0.5685483870967742,0.7374689826302729,0.7237327188940093,"[[979, 106], [423, 507]]"
hgb_lr0.08_leaf63,sweep,0.9984052086525653,0.5825806451612904,0.7374689826302729,0.7229646697388633,"[[989, 96], [433, 497]]"
gb_lr0.05_d1,sweep,0.7498435669035972,0.5737096774193549,0.7374689826302729,0.7184331797235023,"[[1048, 37], [492, 438]]"
"mlp(128,)",sweep,0.04734753634929657,0.5858064516129032,0.7369727047146402,0.7556067588325652,"[[557, 528], [2, 928]]"
hgb_lr0.02_leaf63,sweep,0.20262451253012861,0.6085483870967742,0.7369727047146402,0.7550691244239631,"[[564, 521], [9, 921]]"
hgb_lr0.08_leaf31,sweep,0.1040267835625376,0.6125806451612903,0.7369727047146402,0.7550691244239631,"[[564, 521], [9, 921]]"
ada600,sweep,0.5006032799891478,0.6058064516129033,0.7369727047146402,0.7421658986175115,"[[732, 353], [177, 753]]"
"mlp(64,)",sweep,0.9878749470233917,0.5972580645161291,0.7369727047146402,0.7250384024577573,"[[955, 130], [400, 530]]"
hgb_lr0.04_leaf15,sweep,0.8386735084606156,0.5738709677419355,0.7369727047146402,0.7247311827956989,"[[959, 126], [404, 526]]"
"mlp(64,)",sweep,0.988496965456009,0.5962903225806452,0.7369727047146402,0.7247311827956989,"[[959, 126], [404, 526]]"
hgb_lr0.02_leaf31,sweep,0.8386771434275115,0.5754838709677419,0.7369727047146402,0.723963133640553,"[[969, 116], [414, 516]]"
hgb_lr0.04_leaf31,sweep,0.9167418168742768,0.577258064516129,0.7369727047146402,0.723963133640553,"[[969, 116], [414, 516]]"
"mlp(128,)",sweep,0.9832849853515625,0.5967741935483871,0.7369727047146402,0.72357910906298,"[[974, 111], [419, 511]]"
hgb_lr0.08_leaf63,sweep,0.9984152760214509,0.5820967741935484,0.7369727047146402,0.7224270353302611,"[[989, 96], [434, 496]]"
gb_lr0.08_d2,sweep,0.8241242830508241,0.5551612903225807,0.7369727047146402,0.720199692780338,"[[1018, 67], [463, 467]]"
gb_lr0.03_d1,sweep,0.7327596365983319,0.5669354838709677,0.7369727047146402,0.7178187403993855,"[[1049, 36], [494, 436]]"
gb_lr0.05_d1,sweep,0.34591677344411415,0.5925806451612903,0.7364764267990075,0.7552995391705069,"[[554, 531], [0, 930]]"
gnb,sweep,4.1042599990501296e-31,0.5753225806451613,0.7364764267990075,0.7552995391705069,"[[554, 531], [0, 930]]"
hgb_lr0.06_leaf63,sweep,0.05020387216933286,0.6064516129032258,0.7364764267990075,0.7548387096774194,"[[560, 525], [6, 924]]"
hgb_lr0.08_leaf31,sweep,0.1024371013266218,0.6125806451612903,0.7364764267990075,0.7546850998463902,"[[562, 523], [8, 922]]"
gb_lr0.08_d3,sweep,0.31712858293419305,0.6075806451612903,0.7364764267990075,0.7539170506912443,"[[572, 513], [18, 912]]"
ada600,sweep,0.5005387179100105,0.6070967741935483,0.7364764267990075,0.7426267281105992,"[[719, 366], [165, 765]]"
nusvc03,sweep,0.9999980450250061,0.6158064516129033,0.7364764267990075,0.726036866359447,"[[935, 150], [381, 549]]"
hgb_lr0.04_leaf15,sweep,0.8466853361079042,0.5735483870967742,0.7364764267990075,0.7235023041474654,"[[968, 117], [414, 516]]"
"mlp(64, 32)",sweep,0.9994608816623688,0.5903225806451613,0.7364764267990075,0.7235023041474654,"[[968, 117], [414, 516]]"
hgb_lr0.02_leaf63,sweep,0.90638093952445,0.5724193548387096,0.7364764267990075,0.7227342549923195,"[[978, 107], [424, 506]]"
gb_lr0.08_d1,sweep,0.353797314233544,0.5938709677419355,0.7359801488833747,0.7548387096774194,"[[553, 532], [0, 930]]"
nusvc03,sweep,0.046419985259210664,0.6209677419354839,0.7359801488833747,0.7540706605222735,"[[563, 522], [10, 920]]"
gb_lr0.05_d3,sweep,0.3260102449271202,0.6054838709677419,0.7359801488833747,0.7531490015360983,"[[575, 510], [22, 908]]"
gb_lr0.08_d2,sweep,0.3292638029038218,0.603225806451613,0.7359801488833747,0.7525345622119816,"[[583, 502], [30, 900]]"
ada600,sweep,0.5005572060995235,0.6058064516129033,0.7359801488833747,0.7419354838709677,"[[721, 364], [168, 762]]"
hgb_lr0.08_leaf31,sweep,0.9750946869744749,0.5920967741935483,0.7359801488833747,0.7245007680491551,"[[948, 137], [395, 535]]"
hgb_lr0.04_leaf15,sweep,0.8468048059277609,0.5737096774193549,0.7359801488833747,0.7229646697388632,"[[968, 117], [415, 515]]"
hgb_lr0.06_leaf31,sweep,0.9582996556583654,0.5812903225806452,0.7359801488833747,0.722273425499232,"[[977, 108], [424, 506]]"
gb_lr0.05_d3,sweep,0.8278349230975334,0.567258064516129,0.7359801488833747,0.7217357910906298,"[[984, 101], [431, 499]]"
ada100,sweep,0.508750858194026,0.5712903225806452,0.7359801488833747,0.7184331797235023,"[[1027, 58], [474, 456]]"
gb_lr0.08_d1,sweep,0.7588837587674384,0.5779032258064516,0.7359801488833747,0.7176651305683563,"[[1037, 48], [484, 446]]"
gb_lr0.03_d1,sweep,0.31849963446526575,0.5780645161290323,0.7354838709677419,0.7543778801843317,"[[552, 533], [0, 930]]"
"mlp(64, 32)",sweep,0.008369597827270626,0.5908064516129032,0.7354838709677419,0.7543010752688172,"[[553, 532], [1, 929]]"
ada600,sweep,0.5006088821635122,0.6056451612903225,0.7354838709677419,0.740552995391705,"[[732, 353], [180, 750]]"
ada600,sweep,0.5016156085911133,0.5956451612903226,0.7354838709677419,0.7286482334869431,"[[887, 198], [335, 595]]"
hgb_lr0.08_leaf31,sweep,0.9752919823986504,0.5919354838709677,0.7354838709677419,0.7238863287250383,"[[949, 136], [397, 533]]"
hgb_lr0.04_leaf31,sweep,0.9199560392427113,0.5761290322580646,0.7354838709677419,0.7217357910906298,"[[977, 108], [425, 505]]"
hgb_lr0.06_leaf15,sweep,0.8959549575791776,0.5759677419354838,0.7354838709677419,0.7217357910906298,"[[977, 108], [425, 505]]"
hgb_lr0.06_leaf31,sweep,0.958390748557348,0.5809677419354838,0.7354838709677419,0.7217357910906298,"[[977, 108], [425, 505]]"
hgb_lr0.06_leaf63,sweep,0.9922569881780442,0.5803225806451613,0.7354838709677419,0.7217357910906298,"[[977, 108], [425, 505]]"
"mlp(128,)",sweep,0.9839553694725036,0.5958064516129032,0.7354838709677419,0.7217357910906298,"[[977, 108], [425, 505]]"
gb_lr0.05_d1,sweep,0.7513879057630161,0.5725806451612904,0.7354838709677419,0.7162058371735791,"[[1049, 36], [497, 433]]"
hgb_lr0.02_leaf31,sweep,0.2492979883456021,0.6038709677419355,0.7349875930521091,0.7533026113671275,"[[559, 526], [8, 922]]"
hgb_lr0.02_leaf63,sweep,0.19607949769404248,0.6067741935483871,0.7349875930521091,0.7533026113671275,"[[559, 526], [8, 922]]"
hgb_lr0.06_leaf15,sweep,0.2895976851739429,0.617741935483871,0.7349875930521091,0.7527649769585254,"[[566, 519], [15, 915]]"
hgb_lr0.02_leaf15,sweep,0.3402088073504672,0.6061290322580645,0.7349875930521091,0.7526881720430108,"[[567, 518], [16, 914]]"
gb_lr0.05_d3,sweep,0.3224359340902976,0.6058064516129033,0.7349875930521091,0.7523041474654377,"[[572, 513], [21, 909]]"
ada300,sweep,0.4992223577664541,0.605,0.7349875930521091,0.7510752688172043,"[[588, 497], [37, 893]]"
ada300,sweep,0.4993129606536762,0.6075806451612903,0.7349875930521091,0.7506912442396314,"[[593, 492], [42, 888]]"
ada600,sweep,0.5006412924069018,0.605,0.7349875930521091,0.7394009216589862,"[[740, 345], [189, 741]]"
ada600,sweep,0.500668500130669,0.6033870967741936,0.7349875930521091,0.7390937019969278,"[[744, 341], [193, 737]]"
ada600,sweep,0.5016264012843051,0.5954838709677419,0.7349875930521091,0.7280337941628264,"[[888, 197], [337, 593]]"
ada300,sweep,0.503170361495606,0.5759677419354838,0.7349875930521091,0.7235023041474655,"[[947, 138], [396, 534]]"
ada300,sweep,0.5031815508227255,0.5758064516129032,0.7349875930521091,0.7234254992319509,"[[948, 137], [397, 533]]"
"mlp(64, 32)",sweep,0.9994977015256882,0.59,0.7349875930521091,0.7217357910906298,"[[970, 115], [419, 511]]"
hgb_lr0.08_leaf15,sweep,0.9312041812861179,0.5787096774193549,0.7349875930521091,0.7200460829493087,"[[992, 93], [441, 489]]"
"mlp(128,)",sweep,0.044928129798173906,0.5833870967741935,0.7344913151364765,0.7533026113671275,"[[552, 533], [2, 928]]"
hgb_lr0.06_leaf31,sweep,0.1246056426774038,0.6043548387096774,0.7344913151364765,0.7529953917050691,"[[556, 529], [6, 924]]"
hgb_lr0.08_leaf31,sweep,0.08983948765237011,0.6075806451612903,0.7344913151364765,0.7529953917050691,"[[556, 529], [6, 924]]"
gb_lr0.03_d2,sweep,0.34277295994950324,0.6029032258064516,0.7344913151364765,0.7522273425499232,"[[566, 519], [16, 914]]"
gb_lr0.05_d2,sweep,0.32116689096928275,0.6003225806451613,0.7344913151364765,0.751689708141321,"[[573, 512], [23, 907]]"
ada300,sweep,0.49927144460404316,0.605,0.7344913151364765,0.7503072196620584,"[[591, 494], [41, 889]]"
hgb_lr0.02_leaf15,sweep,0.7969206949237726,0.5659677419354838,0.7344913151364765,0.7208909370199692,"[[974, 111], [424, 506]]"
hgb_lr0.02_leaf31,sweep,0.8449389157684621,0.5738709677419355,0.7344913151364765,0.7207373271889401,"[[976, 109], [426, 504]]"
hgb_lr0.08_leaf15,sweep,0.9336885257874821,0.577258064516129,0.7344913151364765,0.7192012288786482,"[[996, 89], [446, 484]]"
hgb_lr0.08_leaf15,sweep,0.22619997459702956,0.6188709677419355,0.7339950372208437,0.752073732718894,"[[561, 524], [12, 918]]"
hgb_lr0.08_leaf15,sweep,0.22668545469907458,0.6188709677419355,0.7339950372208437,0.752073732718894,"[[561, 524], [12, 918]]"
ada100,sweep,0.4976322700362042,0.5924193548387097,0.7339950372208437,0.752073732718894,"[[561, 524], [12, 918]]"
hgb_lr0.04_leaf31,sweep,0.2032437732537553,0.6040322580645161,0.7339950372208437,0.7519969278033793,"[[562, 523], [13, 917]]"
ada600,sweep,0.5004972603542049,0.6080645161290322,0.7339950372208437,0.7407066052227342,"[[709, 376], [160, 770]]"
hgb_lr0.06_leaf15,sweep,0.8964891996710012,0.5759677419354838,0.7339950372208437,0.7201228878648234,"[[977, 108], [428, 502]]"
gb_lr0.05_d2,sweep,0.7927648898040429,0.5601612903225807,0.7339950372208437,0.7181259600614439,"[[1003, 82], [454, 476]]"
gb_lr0.08_d3,sweep,0.8806926792252772,0.552258064516129,0.7339950372208437,0.7172043010752688,"[[1015, 70], [466, 464]]"
"mlp(64,)",sweep,0.07680048780143264,0.5961290322580645,0.7334987593052109,0.7521505376344086,"[[553, 532], [5, 925]]"
ada100,sweep,0.497605645094544,0.5925806451612903,0.7334987593052109,0.7516129032258064,"[[560, 525], [12, 918]]"
gb_lr0.03_d3,sweep,0.3117106922054335,0.5958064516129032,0.7334987593052109,0.7513824884792627,"[[563, 522], [15, 915]]"
hgb_lr0.08_leaf31,sweep,0.9779866582601443,0.5880645161290322,0.7334987593052109,0.7213517665130569,"[[954, 131], [406, 524]]"
hgb_lr0.02_leaf15,sweep,0.7987085938882003,0.5648387096774193,0.7334987593052109,0.7197388632872503,"[[975, 110], [427, 503]]"
gb_lr0.05_d3,sweep,0.8310547294184533,0.5669354838709677,0.7334987593052109,0.7189708141321045,"[[985, 100], [437, 493]]"
gb_lr0.08_d3,sweep,0.8792248163804404,0.5532258064516129,0.7334987593052109,0.716973886328725,"[[1011, 74], [463, 467]]"
gb_lr0.05_d2,sweep,0.8001878857392158,0.5564516129032258,0.7334987593052109,0.7168970814132105,"[[1012, 73], [464, 466]]"
gb_lr0.05_d1,sweep,0.34381935041453004,0.5914516129032258,0.7330024813895781,0.752073732718894,"[[547, 538], [0, 930]]"
hgb_lr0.08_leaf63,sweep,0.01999130918978731,0.6083870967741936,0.7330024813895781,0.7515360983102919,"[[554, 531], [7, 923]]"
lda,sweep,0.23281068156957627,0.5953225806451613,0.7330024813895781,0.7515360983102919,"[[554, 531], [7, 923]]"
nusvc03,sweep,0.038069432868237774,0.6179032258064516,0.7330024813895781,0.7513824884792627,"[[556, 529], [9, 921]]"
hgb_lr0.04_leaf15,sweep,0.2815682846067884,0.608225806451613,0.7330024813895781,0.7510752688172042,"[[560, 525], [13, 917]]"
hgb_lr0.04_leaf31,sweep,0.20073621191414634,0.603225806451613,0.7330024813895781,0.7510752688172042,"[[560, 525], [13, 917]]"
gb_lr0.08_d3,sweep,0.3023424768576954,0.605,0.7330024813895781,0.7509216589861751,"[[562, 523], [15, 915]]"
gb_lr0.05_d2,sweep,0.31949989621969144,0.5996774193548388,0.7330024813895781,0.7503072196620584,"[[570, 515], [23, 907]]"
gb_lr0.08_d2,sweep,0.3235227776828568,0.6011290322580645,0.7330024813895781,0.7497695852534563,"[[577, 508], [30, 900]]"
ada300,sweep,0.499109122887126,0.6041935483870968,0.7330024813895781,0.7495391705069124,"[[580, 505], [33, 897]]"
ada300,sweep,0.49910980764138774,0.6040322580645161,0.7330024813895781,0.7495391705069124,"[[580, 505], [33, 897]]"
ada600,sweep,0.5004825034327688,0.6069354838709677,0.7330024813895781,0.7397849462365591,"[[707, 378], [160, 770]]"
nusvc03,sweep,0.9999983156686875,0.6156451612903225,0.7330024813895781,0.722273425499232,"[[935, 150], [388, 542]]"
ada300,sweep,0.503270614825487,0.574516129032258,0.7330024813895781,0.7207373271889401,"[[955, 130], [408, 522]]"
gb_lr0.03_d2,sweep,0.7823448285686345,0.5582258064516129,0.7330024813895781,0.7162058371735791,"[[1014, 71], [467, 463]]"
gb_lr0.05_d2,sweep,0.8011283802912119,0.5562903225806451,0.7330024813895781,0.7162058371735791,"[[1014, 71], [467, 463]]"
hgb_lr0.04_leaf63,sweep,0.0734698948046586,0.6016129032258064,0.7325062034739455,0.7513056835637482,"[[550, 535], [4, 926]]"
"mlp(64,)",sweep,0.07294967892467975,0.5941935483870968,0.7325062034739455,0.7513056835637482,"[[550, 535], [4, 926]]"
ada600,sweep,0.5002605053738329,0.6088709677419355,0.7325062034739455,0.7414746543778802,"[[678, 407], [132, 798]]"
