kind,params,train_strategy,threshold_strategy,threshold,fs_accuracy,fs_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_confusion_matrix
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,default,,0.6298387096774194,0.6341094672164281,0.8332506203473945,0.8451612903225807,"[[749, 336], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_accuracy,0.5244729299484284,0.6353225806451613,0.6381680006467783,0.8451612903225807,0.8562211981566821,"[[773, 312], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_balanced,0.5244729299484284,0.6353225806451613,0.6381680006467783,0.8451612903225807,0.8562211981566821,"[[773, 312], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,default,,1.0,1.0,0.8218362282878412,0.8338709677419355,"[[735, 350], [9, 921]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_accuracy,0.46773286923543955,1.0,1.0,0.8119106699751861,0.8251152073732719,"[[709, 376], [3, 927]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_balanced,0.46773286923543955,1.0,1.0,0.8119106699751861,0.8251152073732719,"[[709, 376], [3, 927]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,default,,0.6312903225806452,0.6348936858274719,0.8421836228287841,0.8534562211981567,"[[767, 318], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_accuracy,0.5045168996197678,0.6314516129032258,0.6347885843641361,0.8446650124069479,0.8557603686635944,"[[772, 313], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_balanced,0.49513603244606286,0.6311290322580645,0.6349664483790121,0.8401985111662531,0.8516129032258064,"[[763, 322], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,default,,1.0,1.0,0.8337468982630273,0.8446236559139785,"[[763, 322], [13, 917]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_accuracy,0.46784774190986006,1.0,1.0,0.818362282878412,0.8310291858678955,"[[723, 362], [4, 926]]"
extra_trees,"{""class_weight"": {""0"": 1.4, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_balanced,0.46784774190986006,1.0,1.0,0.818362282878412,0.8310291858678955,"[[723, 362], [4, 926]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,default,,0.6240322580645161,0.6301964588891584,0.8069478908188585,0.8207373271889401,"[[696, 389], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_accuracy,0.5485714285714286,0.6345161290322581,0.6376263238742017,0.8431761786600497,0.8542242703533026,"[[771, 314], [2, 928]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_balanced,0.5485714285714286,0.6345161290322581,0.6376263238742017,0.8431761786600497,0.8542242703533026,"[[771, 314], [2, 928]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,default,,1.0,1.0,0.8019851116625311,0.8158218125960062,"[[690, 395], [4, 926]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_accuracy,0.4750000000003638,1.0,1.0,0.7836228287841192,0.7990015360983103,"[[650, 435], [1, 929]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_balanced,0.4750000000003638,1.0,1.0,0.7836228287841192,0.7990015360983103,"[[650, 435], [1, 929]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,default,,0.6346774193548387,0.6384105424852453,0.8401985111662531,0.8516129032258064,"[[763, 322], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_accuracy,0.49249951267595615,0.6348387096774194,0.6389360498019242,0.8342431761786601,0.8460829493087558,"[[751, 334], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_balanced,0.49249951267595615,0.6348387096774194,0.6389360498019242,0.8342431761786601,0.8460829493087558,"[[751, 334], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,default,,1.0,1.0,0.8267990074441688,0.8378648233486943,"[[753, 332], [17, 913]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_accuracy,0.44197588011769035,1.0,1.0,0.7885856079404466,0.8034562211981566,"[[662, 423], [3, 927]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_balanced,0.44197588011769035,1.0,1.0,0.7885856079404466,0.8034562211981566,"[[662, 423], [3, 927]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,default,,0.6314516129032258,0.6334788584364136,0.8555831265508684,0.8658986175115208,"[[794, 291], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_accuracy,0.4815290720783161,0.6370967741935484,0.6401972673619533,0.8436724565756824,0.8548387096774194,"[[770, 315], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_only,fs_balanced,0.4774044303288883,0.6369354838709678,0.6402861993693912,0.8406947890818859,0.8520737327188941,"[[764, 321], [0, 930]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,default,,1.0,1.0,0.8456575682382134,0.8549923195084486,"[[796, 289], [22, 908]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_accuracy,0.43265809248858533,1.0,1.0,0.8059553349875931,0.8195084485407066,"[[698, 387], [4, 926]]"
extra_trees,"{""class_weight"": {""0"": 1.8, ""1"": 1.0}, ""min_samples_leaf"": 6, ""max_features"": ""sqrt"", ""n_estimators"": 700}",train_plus_feature_selection,fs_balanced,0.43265809248858533,1.0,1.0,0.8059553349875931,0.8195084485407066,"[[698, 387], [4, 926]]"
random_forest,"{""class_weight"": ""balanced"", ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,default,,0.6216129032258064,0.6270191608052389,0.8253101736972704,0.8367895545314901,"[[746, 339], [13, 917]]"
random_forest,"{""class_weight"": ""balanced"", ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_accuracy,0.566,0.6282258064516129,0.6293394777265745,0.8456575682382134,0.853225806451613,"[[819, 266], [45, 885]]"
random_forest,"{""class_weight"": ""balanced"", ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_balanced,0.54,0.6279032258064516,0.6308108982132752,0.8446650124069479,0.8536866359447004,"[[799, 286], [27, 903]]"
random_forest,"{""class_weight"": ""balanced"", ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,default,,1.0,1.0,0.8114143920595533,0.8229646697388633,"[[730, 355], [25, 905]]"
random_forest,"{""class_weight"": ""balanced"", ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,fs_accuracy,0.5050000000002183,1.0,1.0,0.8124069478908189,0.8236559139784946,"[[735, 350], [28, 902]]"
random_forest,"{""class_weight"": ""balanced"", ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,fs_balanced,0.5050000000002183,1.0,1.0,0.8124069478908189,0.8236559139784946,"[[735, 350], [28, 902]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.45}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,default,,0.6212903225806452,0.6288139704098957,0.7995037220843673,0.8137480798771122,"[[682, 403], [1, 929]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.45}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_accuracy,0.5810799999999999,0.6437096774193548,0.6460748645808068,0.8446650124069479,0.854531490015361,"[[788, 297], [16, 914]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.45}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_balanced,0.576,0.6433870967741936,0.6460748645808069,0.8441687344913151,0.8544546850998465,"[[782, 303], [11, 919]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.45}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,default,,1.0,1.0,0.7900744416873449,0.803763440860215,"[[679, 406], [17, 913]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.45}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,fs_accuracy,0.48815000000021613,1.0,1.0,0.7816377171215881,0.7960061443932411,"[[661, 424], [16, 914]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.45}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,fs_balanced,0.48815000000021613,1.0,1.0,0.7816377171215881,0.7960061443932411,"[[661, 424], [16, 914]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.6}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,default,,0.6225806451612903,0.6294445791899103,0.8114143920595533,0.8245007680491552,"[[710, 375], [5, 925]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.6}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_accuracy,0.582,0.6388709677419355,0.6406095884873474,0.8471464019851117,0.8550691244239631,"[[816, 269], [39, 891]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.6}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_balanced,0.582,0.6388709677419355,0.6406095884873474,0.8471464019851117,0.8550691244239631,"[[816, 269], [39, 891]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.6}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,default,,1.0,1.0,0.8004962779156327,0.8134408602150538,"[[700, 385], [17, 913]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.6}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,fs_accuracy,0.4887500000002074,1.0,1.0,0.7930521091811414,0.8066820276497696,"[[683, 402], [15, 915]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.6}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_plus_feature_selection,fs_balanced,0.4887500000002074,1.0,1.0,0.7930521091811414,0.8066820276497696,"[[683, 402], [15, 915]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.8}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,default,,0.6267741935483871,0.632775487104859,0.8198511166253102,0.8319508448540707,"[[732, 353], [10, 920]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.8}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_accuracy,0.542,0.6375806451612903,0.6410299943406904,0.8337468982630273,0.8436251920122888,"[[776, 309], [26, 904]]"
random_forest,"{""class_weight"": {""0"": 1.0, ""1"": 0.8}, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""n_estimators"": 500}",train_only,fs_balanced,0.542,0.6375806451612903,0.6410299943406904,0.8337468982630273,0.8436251920122888,"[[776, 309], [26, 904]]"
